"ID","Sample","Abundance","Kingdom","Phylum","Class","Order","Family","Genus"
"ef26904830b91caa86a460c041c77fd4_phylum","S00PP-0030",1629,"teria","rucomicrobiota",NA,NA,NA,NA
"ef26904830b91caa86a460c041c77fd4_phylum","S00PP-0006",1509,"teria","rucomicrobiota",NA,NA,NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_phylum","S00PP-0008",1333,"teria","nobacteria",NA,NA,NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_phylum","S00PP-0011",1329,"teria","nobacteria",NA,NA,NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_phylum","S00PP-0009",933,"teria","nobacteria",NA,NA,NA,NA
"183d7a6a20b38695342d58bce245f3be_phylum","S00PP-0020",776,"teria","rochaetota",NA,NA,NA,NA
"183d7a6a20b38695342d58bce245f3be_phylum","S00PP-0026",771,"teria","rochaetota",NA,NA,NA,NA
"183d7a6a20b38695342d58bce245f3be_phylum","S00PP-0014",766,"teria","rochaetota",NA,NA,NA,NA
"183d7a6a20b38695342d58bce245f3be_phylum","S00PP-0007",544,"teria","rochaetota",NA,NA,NA,NA
"183d7a6a20b38695342d58bce245f3be_phylum","S00PP-0012",528,"teria","rochaetota",NA,NA,NA,NA
"183d7a6a20b38695342d58bce245f3be_phylum","S00PP-0022",494,"teria","rochaetota",NA,NA,NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_phylum","S00PP-0015",473,"teria","nobacteria",NA,NA,NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_phylum","S00PP-0006",469,"teria","nobacteria",NA,NA,NA,NA
"183d7a6a20b38695342d58bce245f3be_phylum","S00PP-0009",445,"teria","rochaetota",NA,NA,NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_phylum","S00PP-0020",389,"teria","nobacteria",NA,NA,NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_phylum","S00PP-0023",353,"teria","nobacteria",NA,NA,NA,NA
"183d7a6a20b38695342d58bce245f3be_phylum","S00PP-0024",331,"teria","rochaetota",NA,NA,NA,NA
"183d7a6a20b38695342d58bce245f3be_phylum","S00PP-0013",304,"teria","rochaetota",NA,NA,NA,NA
"183d7a6a20b38695342d58bce245f3be_phylum","S00PP-0001",256,"teria","rochaetota",NA,NA,NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_phylum","S00PP-0030",229,"teria","nobacteria",NA,NA,NA,NA
"183d7a6a20b38695342d58bce245f3be_phylum","S00PP-0027",210,"teria","rochaetota",NA,NA,NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_phylum","S00PP-0013",202,"teria","nobacteria",NA,NA,NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_phylum","S00PP-0022",182,"teria","nobacteria",NA,NA,NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_phylum","S00PP-0027",181,"teria","nobacteria",NA,NA,NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_phylum","S00PP-0019",144,"teria","nobacteria",NA,NA,NA,NA
"183d7a6a20b38695342d58bce245f3be_phylum","S00PP-0017",131,"teria","rochaetota",NA,NA,NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_phylum","S00PP-0024",130,"teria","nobacteria",NA,NA,NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_phylum","S00PP-0014",118,"teria","nobacteria",NA,NA,NA,NA
"183d7a6a20b38695342d58bce245f3be_phylum","S00PP-0025",100,"teria","rochaetota",NA,NA,NA,NA
"183d7a6a20b38695342d58bce245f3be_phylum","S00PP-0021",99,"teria","rochaetota",NA,NA,NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_phylum","S00PP-0010",84,"teria","nobacteria",NA,NA,NA,NA
"183d7a6a20b38695342d58bce245f3be_phylum","S00PP-0018",78,"teria","rochaetota",NA,NA,NA,NA
"183d7a6a20b38695342d58bce245f3be_phylum","S00PP-0019",71,"teria","rochaetota",NA,NA,NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_phylum","S00PP-0028",68,"teria","nobacteria",NA,NA,NA,NA
"ef26904830b91caa86a460c041c77fd4_phylum","S00PP-0014",43,"teria","rucomicrobiota",NA,NA,NA,NA
"ef26904830b91caa86a460c041c77fd4_phylum","S00PP-0001",34,"teria","rucomicrobiota",NA,NA,NA,NA
"183d7a6a20b38695342d58bce245f3be_phylum","S00PP-0015",33,"teria","rochaetota",NA,NA,NA,NA
"ef26904830b91caa86a460c041c77fd4_phylum","S00PP-0013",33,"teria","rucomicrobiota",NA,NA,NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_phylum","S00PP-0005",30,"teria","nobacteria",NA,NA,NA,NA
"183d7a6a20b38695342d58bce245f3be_phylum","S00PP-0011",28,"teria","rochaetota",NA,NA,NA,NA
"ef26904830b91caa86a460c041c77fd4_phylum","S00PP-0011",24,"teria","rucomicrobiota",NA,NA,NA,NA
"ef26904830b91caa86a460c041c77fd4_phylum","S00PP-0024",22,"teria","rucomicrobiota",NA,NA,NA,NA
"ef26904830b91caa86a460c041c77fd4_phylum","S00PP-0017",21,"teria","rucomicrobiota",NA,NA,NA,NA
"ef26904830b91caa86a460c041c77fd4_phylum","S00PP-0009",20,"teria","rucomicrobiota",NA,NA,NA,NA
"ef26904830b91caa86a460c041c77fd4_phylum","S00PP-0025",17,"teria","rucomicrobiota",NA,NA,NA,NA
"183d7a6a20b38695342d58bce245f3be_phylum","S00PP-0008",16,"teria","rochaetota",NA,NA,NA,NA
"ef26904830b91caa86a460c041c77fd4_phylum","S00PP-0015",15,"teria","rucomicrobiota",NA,NA,NA,NA
"ef26904830b91caa86a460c041c77fd4_phylum","S00PP-0007",15,"teria","rucomicrobiota",NA,NA,NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_phylum","S00PP-0029",11,"teria","nobacteria",NA,NA,NA,NA
"ef26904830b91caa86a460c041c77fd4_phylum","S00PP-0002",11,"teria","rucomicrobiota",NA,NA,NA,NA
"ef26904830b91caa86a460c041c77fd4_phylum","S00PP-0021",11,"teria","rucomicrobiota",NA,NA,NA,NA
"ef26904830b91caa86a460c041c77fd4_phylum","S00PP-0019",10,"teria","rucomicrobiota",NA,NA,NA,NA
"ef26904830b91caa86a460c041c77fd4_phylum","S00PP-0026",8,"teria","rucomicrobiota",NA,NA,NA,NA
"ef26904830b91caa86a460c041c77fd4_phylum","S00PP-0012",8,"teria","rucomicrobiota",NA,NA,NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_phylum","S00PP-0002",7,"teria","nobacteria",NA,NA,NA,NA
"ef26904830b91caa86a460c041c77fd4_phylum","S00PP-0005",7,"teria","rucomicrobiota",NA,NA,NA,NA
"ef26904830b91caa86a460c041c77fd4_phylum","S00PP-0003",6,"teria","rucomicrobiota",NA,NA,NA,NA
"ef26904830b91caa86a460c041c77fd4_phylum","S00PP-0010",5,"teria","rucomicrobiota",NA,NA,NA,NA
"ef26904830b91caa86a460c041c77fd4_phylum","S00PP-0020",5,"teria","rucomicrobiota",NA,NA,NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_phylum","S00PP-0012",4,"teria","nobacteria",NA,NA,NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_phylum","S00PP-0025",4,"teria","nobacteria",NA,NA,NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_phylum","S00PP-0016",4,"teria","nobacteria",NA,NA,NA,NA
"ef26904830b91caa86a460c041c77fd4_phylum","S00PP-0004",3,"teria","rucomicrobiota",NA,NA,NA,NA
"183d7a6a20b38695342d58bce245f3be_phylum","S00PP-0016",0,"teria","rochaetota",NA,NA,NA,NA
"183d7a6a20b38695342d58bce245f3be_phylum","S00PP-0003",0,"teria","rochaetota",NA,NA,NA,NA
"183d7a6a20b38695342d58bce245f3be_phylum","S00PP-0004",0,"teria","rochaetota",NA,NA,NA,NA
"183d7a6a20b38695342d58bce245f3be_phylum","S00PP-0030",0,"teria","rochaetota",NA,NA,NA,NA
"183d7a6a20b38695342d58bce245f3be_phylum","S00PP-0010",0,"teria","rochaetota",NA,NA,NA,NA
"183d7a6a20b38695342d58bce245f3be_phylum","S00PP-0029",0,"teria","rochaetota",NA,NA,NA,NA
"183d7a6a20b38695342d58bce245f3be_phylum","S00PP-0006",0,"teria","rochaetota",NA,NA,NA,NA
"183d7a6a20b38695342d58bce245f3be_phylum","S00PP-0002",0,"teria","rochaetota",NA,NA,NA,NA
"183d7a6a20b38695342d58bce245f3be_phylum","S00PP-0023",0,"teria","rochaetota",NA,NA,NA,NA
"183d7a6a20b38695342d58bce245f3be_phylum","S00PP-0028",0,"teria","rochaetota",NA,NA,NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_phylum","S00PP-0003",0,"teria","nobacteria",NA,NA,NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_phylum","S00PP-0004",0,"teria","nobacteria",NA,NA,NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_phylum","S00PP-0026",0,"teria","nobacteria",NA,NA,NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_phylum","S00PP-0017",0,"teria","nobacteria",NA,NA,NA,NA
"ef26904830b91caa86a460c041c77fd4_phylum","S00PP-0008",0,"teria","rucomicrobiota",NA,NA,NA,NA
"ef26904830b91caa86a460c041c77fd4_phylum","S00PP-0023",0,"teria","rucomicrobiota",NA,NA,NA,NA
"ef26904830b91caa86a460c041c77fd4_phylum","S00PP-0022",0,"teria","rucomicrobiota",NA,NA,NA,NA
"ef26904830b91caa86a460c041c77fd4_phylum","S00PP-0027",0,"teria","rucomicrobiota",NA,NA,NA,NA
"ef26904830b91caa86a460c041c77fd4_order","S00PP-0016",15557,"teria","rucomicrobiota","rucomicrobiae","rucomicrobiales",NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_order","S00PP-0007",7479,"teria","nobacteria","pirivibrionia","tranaerophilales",NA,NA
"ef26904830b91caa86a460c041c77fd4_order","S00PP-0029",5336,"teria","rucomicrobiota","rucomicrobiae","rucomicrobiales",NA,NA
"ef26904830b91caa86a460c041c77fd4_order","S00PP-0028",5071,"teria","rucomicrobiota","rucomicrobiae","rucomicrobiales",NA,NA
"ef26904830b91caa86a460c041c77fd4_order","S00PP-0018",4636,"teria","rucomicrobiota","rucomicrobiae","rucomicrobiales",NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_order","S00PP-0001",3419,"teria","nobacteria","pirivibrionia","tranaerophilales",NA,NA
"183d7a6a20b38695342d58bce245f3be_order","S00PP-0005",1848,"teria","rochaetota","rochaetia","rochaetales",NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_order","S00PP-0021",1734,"teria","nobacteria","pirivibrionia","tranaerophilales",NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_order","S00PP-0018",1701,"teria","nobacteria","pirivibrionia","tranaerophilales",NA,NA
"ef26904830b91caa86a460c041c77fd4_order","S00PP-0030",1614,"teria","rucomicrobiota","rucomicrobiae","rucomicrobiales",NA,NA
"ef26904830b91caa86a460c041c77fd4_order","S00PP-0006",1451,"teria","rucomicrobiota","rucomicrobiae","rucomicrobiales",NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_order","S00PP-0008",1333,"teria","nobacteria","pirivibrionia","tranaerophilales",NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_order","S00PP-0011",1329,"teria","nobacteria","pirivibrionia","tranaerophilales",NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_order","S00PP-0009",933,"teria","nobacteria","pirivibrionia","tranaerophilales",NA,NA
"183d7a6a20b38695342d58bce245f3be_order","S00PP-0020",776,"teria","rochaetota","rochaetia","rochaetales",NA,NA
"183d7a6a20b38695342d58bce245f3be_order","S00PP-0026",771,"teria","rochaetota","rochaetia","rochaetales",NA,NA
"183d7a6a20b38695342d58bce245f3be_order","S00PP-0014",766,"teria","rochaetota","rochaetia","rochaetales",NA,NA
"183d7a6a20b38695342d58bce245f3be_order","S00PP-0007",544,"teria","rochaetota","rochaetia","rochaetales",NA,NA
"183d7a6a20b38695342d58bce245f3be_order","S00PP-0012",528,"teria","rochaetota","rochaetia","rochaetales",NA,NA
"183d7a6a20b38695342d58bce245f3be_order","S00PP-0022",494,"teria","rochaetota","rochaetia","rochaetales",NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_order","S00PP-0015",473,"teria","nobacteria","pirivibrionia","tranaerophilales",NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_order","S00PP-0006",469,"teria","nobacteria","pirivibrionia","tranaerophilales",NA,NA
"183d7a6a20b38695342d58bce245f3be_order","S00PP-0009",445,"teria","rochaetota","rochaetia","rochaetales",NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_order","S00PP-0020",389,"teria","nobacteria","pirivibrionia","tranaerophilales",NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_order","S00PP-0023",353,"teria","nobacteria","pirivibrionia","tranaerophilales",NA,NA
"183d7a6a20b38695342d58bce245f3be_order","S00PP-0024",331,"teria","rochaetota","rochaetia","rochaetales",NA,NA
"183d7a6a20b38695342d58bce245f3be_order","S00PP-0013",304,"teria","rochaetota","rochaetia","rochaetales",NA,NA
"183d7a6a20b38695342d58bce245f3be_order","S00PP-0001",256,"teria","rochaetota","rochaetia","rochaetales",NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_order","S00PP-0030",229,"teria","nobacteria","pirivibrionia","tranaerophilales",NA,NA
"183d7a6a20b38695342d58bce245f3be_order","S00PP-0027",210,"teria","rochaetota","rochaetia","rochaetales",NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_order","S00PP-0013",202,"teria","nobacteria","pirivibrionia","tranaerophilales",NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_order","S00PP-0022",182,"teria","nobacteria","pirivibrionia","tranaerophilales",NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_order","S00PP-0027",181,"teria","nobacteria","pirivibrionia","tranaerophilales",NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_order","S00PP-0019",144,"teria","nobacteria","pirivibrionia","tranaerophilales",NA,NA
"183d7a6a20b38695342d58bce245f3be_order","S00PP-0017",131,"teria","rochaetota","rochaetia","rochaetales",NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_order","S00PP-0024",130,"teria","nobacteria","pirivibrionia","tranaerophilales",NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_order","S00PP-0014",118,"teria","nobacteria","pirivibrionia","tranaerophilales",NA,NA
"183d7a6a20b38695342d58bce245f3be_order","S00PP-0025",100,"teria","rochaetota","rochaetia","rochaetales",NA,NA
"183d7a6a20b38695342d58bce245f3be_order","S00PP-0021",99,"teria","rochaetota","rochaetia","rochaetales",NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_order","S00PP-0010",84,"teria","nobacteria","pirivibrionia","tranaerophilales",NA,NA
"183d7a6a20b38695342d58bce245f3be_order","S00PP-0018",78,"teria","rochaetota","rochaetia","rochaetales",NA,NA
"183d7a6a20b38695342d58bce245f3be_order","S00PP-0019",71,"teria","rochaetota","rochaetia","rochaetales",NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_order","S00PP-0028",68,"teria","nobacteria","pirivibrionia","tranaerophilales",NA,NA
"183d7a6a20b38695342d58bce245f3be_order","S00PP-0015",33,"teria","rochaetota","rochaetia","rochaetales",NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_order","S00PP-0005",30,"teria","nobacteria","pirivibrionia","tranaerophilales",NA,NA
"183d7a6a20b38695342d58bce245f3be_order","S00PP-0011",28,"teria","rochaetota","rochaetia","rochaetales",NA,NA
"ef26904830b91caa86a460c041c77fd4_order","S00PP-0017",21,"teria","rucomicrobiota","rucomicrobiae","rucomicrobiales",NA,NA
"183d7a6a20b38695342d58bce245f3be_order","S00PP-0008",16,"teria","rochaetota","rochaetia","rochaetales",NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_order","S00PP-0029",11,"teria","nobacteria","pirivibrionia","tranaerophilales",NA,NA
"ef26904830b91caa86a460c041c77fd4_order","S00PP-0012",8,"teria","rucomicrobiota","rucomicrobiae","rucomicrobiales",NA,NA
"ef26904830b91caa86a460c041c77fd4_order","S00PP-0026",8,"teria","rucomicrobiota","rucomicrobiae","rucomicrobiales",NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_order","S00PP-0002",7,"teria","nobacteria","pirivibrionia","tranaerophilales",NA,NA
"ef26904830b91caa86a460c041c77fd4_order","S00PP-0014",5,"teria","rucomicrobiota","rucomicrobiae","rucomicrobiales",NA,NA
"ef26904830b91caa86a460c041c77fd4_order","S00PP-0020",5,"teria","rucomicrobiota","rucomicrobiae","rucomicrobiales",NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_order","S00PP-0012",4,"teria","nobacteria","pirivibrionia","tranaerophilales",NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_order","S00PP-0025",4,"teria","nobacteria","pirivibrionia","tranaerophilales",NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_order","S00PP-0016",4,"teria","nobacteria","pirivibrionia","tranaerophilales",NA,NA
"ef26904830b91caa86a460c041c77fd4_order","S00PP-0013",4,"teria","rucomicrobiota","rucomicrobiae","rucomicrobiales",NA,NA
"ef26904830b91caa86a460c041c77fd4_order","S00PP-0019",3,"teria","rucomicrobiota","rucomicrobiae","rucomicrobiales",NA,NA
"ef26904830b91caa86a460c041c77fd4_order","S00PP-0004",3,"teria","rucomicrobiota","rucomicrobiae","rucomicrobiales",NA,NA
"ef26904830b91caa86a460c041c77fd4_order","S00PP-0025",2,"teria","rucomicrobiota","rucomicrobiae","rucomicrobiales",NA,NA
"183d7a6a20b38695342d58bce245f3be_order","S00PP-0029",0,"teria","rochaetota","rochaetia","rochaetales",NA,NA
"183d7a6a20b38695342d58bce245f3be_order","S00PP-0016",0,"teria","rochaetota","rochaetia","rochaetales",NA,NA
"183d7a6a20b38695342d58bce245f3be_order","S00PP-0003",0,"teria","rochaetota","rochaetia","rochaetales",NA,NA
"183d7a6a20b38695342d58bce245f3be_order","S00PP-0030",0,"teria","rochaetota","rochaetia","rochaetales",NA,NA
"183d7a6a20b38695342d58bce245f3be_order","S00PP-0006",0,"teria","rochaetota","rochaetia","rochaetales",NA,NA
"183d7a6a20b38695342d58bce245f3be_order","S00PP-0002",0,"teria","rochaetota","rochaetia","rochaetales",NA,NA
"183d7a6a20b38695342d58bce245f3be_order","S00PP-0023",0,"teria","rochaetota","rochaetia","rochaetales",NA,NA
"183d7a6a20b38695342d58bce245f3be_order","S00PP-0004",0,"teria","rochaetota","rochaetia","rochaetales",NA,NA
"183d7a6a20b38695342d58bce245f3be_order","S00PP-0028",0,"teria","rochaetota","rochaetia","rochaetales",NA,NA
"183d7a6a20b38695342d58bce245f3be_order","S00PP-0010",0,"teria","rochaetota","rochaetia","rochaetales",NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_order","S00PP-0026",0,"teria","nobacteria","pirivibrionia","tranaerophilales",NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_order","S00PP-0003",0,"teria","nobacteria","pirivibrionia","tranaerophilales",NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_order","S00PP-0004",0,"teria","nobacteria","pirivibrionia","tranaerophilales",NA,NA
"3ab61ffb86b753b43f425d630a87e7a1_order","S00PP-0017",0,"teria","nobacteria","pirivibrionia","tranaerophilales",NA,NA
"ef26904830b91caa86a460c041c77fd4_order","S00PP-0002",0,"teria","rucomicrobiota","rucomicrobiae","rucomicrobiales",NA,NA
"ef26904830b91caa86a460c041c77fd4_order","S00PP-0001",0,"teria","rucomicrobiota","rucomicrobiae","rucomicrobiales",NA,NA
"ef26904830b91caa86a460c041c77fd4_order","S00PP-0003",0,"teria","rucomicrobiota","rucomicrobiae","rucomicrobiales",NA,NA
"ef26904830b91caa86a460c041c77fd4_order","S00PP-0008",0,"teria","rucomicrobiota","rucomicrobiae","rucomicrobiales",NA,NA
"ef26904830b91caa86a460c041c77fd4_order","S00PP-0007",0,"teria","rucomicrobiota","rucomicrobiae","rucomicrobiales",NA,NA
"ef26904830b91caa86a460c041c77fd4_order","S00PP-0009",0,"teria","rucomicrobiota","rucomicrobiae","rucomicrobiales",NA,NA
"ef26904830b91caa86a460c041c77fd4_order","S00PP-0024",0,"teria","rucomicrobiota","rucomicrobiae","rucomicrobiales",NA,NA
"ef26904830b91caa86a460c041c77fd4_order","S00PP-0027",0,"teria","rucomicrobiota","rucomicrobiae","rucomicrobiales",NA,NA
"ef26904830b91caa86a460c041c77fd4_order","S00PP-0010",0,"teria","rucomicrobiota","rucomicrobiae","rucomicrobiales",NA,NA
"ef26904830b91caa86a460c041c77fd4_order","S00PP-0023",0,"teria","rucomicrobiota","rucomicrobiae","rucomicrobiales",NA,NA
"ef26904830b91caa86a460c041c77fd4_order","S00PP-0015",0,"teria","rucomicrobiota","rucomicrobiae","rucomicrobiales",NA,NA
"ef26904830b91caa86a460c041c77fd4_order","S00PP-0011",0,"teria","rucomicrobiota","rucomicrobiae","rucomicrobiales",NA,NA
"ef26904830b91caa86a460c041c77fd4_order","S00PP-0021",0,"teria","rucomicrobiota","rucomicrobiae","rucomicrobiales",NA,NA
"ef26904830b91caa86a460c041c77fd4_order","S00PP-0022",0,"teria","rucomicrobiota","rucomicrobiae","rucomicrobiales",NA,NA
"ef26904830b91caa86a460c041c77fd4_order","S00PP-0005",0,"teria","rucomicrobiota","rucomicrobiae","rucomicrobiales",NA,NA
