"ID","Sample","Abundance","Kingdom","Phylum","Class","Order","Family","Genus"
"9a1ac984fe0ec22a65cce00e01f43aa4_genus","S00PP-0019",549,"teria","micutes","stridia","illospirales","inococcaceae","inococcus"
"9a1ac984fe0ec22a65cce00e01f43aa4_genus","S00PP-0011",540,"teria","micutes","stridia","illospirales","inococcaceae","inococcus"
"c1f83bd0eac0f5b9b6bb409c55d831e0_genus","S00PP-0026",457,"teria","teobacteria","maproteobacteria","kholderiales","terellaceae","asutterella"
"6b042b48e48575384e883f0e55f1d66d_genus","S00PP-0019",449,"teria","micutes","stridia","hnospirales","hnospiraceae","utia"
"9a1ac984fe0ec22a65cce00e01f43aa4_genus","S00PP-0014",449,"teria","micutes","stridia","illospirales","inococcaceae","inococcus"
"4f75b2e18a41280d3a51b71dfd217114_genus","S00PP-0010",430,"teria","micutes","illi","9","9","9"
"4f75b2e18a41280d3a51b71dfd217114_genus","S00PP-0014",413,"teria","micutes","illi","9","9","9"
"ae71c2e538a51e571a12a1d35ecb3975_genus","S00PP-0011",412,"teria","simicrobiota","simicrobia","simicrobiales","simicrobiaceae","simicrobium"
"6b042b48e48575384e883f0e55f1d66d_genus","S00PP-0007",404,"teria","micutes","stridia","hnospirales","hnospiraceae","utia"
"4f75b2e18a41280d3a51b71dfd217114_genus","S00PP-0008",390,"teria","micutes","illi","9","9","9"
"c1f83bd0eac0f5b9b6bb409c55d831e0_genus","S00PP-0015",390,"teria","teobacteria","maproteobacteria","kholderiales","terellaceae","asutterella"
"7d5a3fd493eb86dd63d1ea6f4d01575a_genus","S00PP-0009",384,"teria","micutes","stridia","hnospirales","hnospiraceae","rococcus"
"9a1ac984fe0ec22a65cce00e01f43aa4_genus","S00PP-0012",375,"teria","micutes","stridia","illospirales","inococcaceae","inococcus"
"6b042b48e48575384e883f0e55f1d66d_genus","S00PP-0011",360,"teria","micutes","stridia","hnospirales","hnospiraceae","utia"
"c1f83bd0eac0f5b9b6bb409c55d831e0_genus","S00PP-0027",354,"teria","teobacteria","maproteobacteria","kholderiales","terellaceae","asutterella"
"91d07d7e704974ed88096c0e74a6ba1e_genus","S00PP-0009",349,"teria","micutes","stridia","illospirales","illospiraceae","-003"
"d7bcd2d5d73140edaa58294326db404e_genus","S00PP-0014",302,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","osiella"
"d7bcd2d5d73140edaa58294326db404e_genus","S00PP-0001",295,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","osiella"
"d4055296c3bb8a48a9b37dc101c71f01_genus","S00PP-0011",279,"teria","teroidota","teroidia","teroidales","teroidales_RF16_group","teroidales_RF16_group"
"3c74744397053ce981bef9ea5e0bc926_genus","S00PP-0001",273,"teria","micutes","stridia","hnospirales","hnospiraceae","hnospiraceae_NK4A136_group"
"50dd335864e0cbe285c3b961b86ed629_genus","S00PP-0005",261,"teria","micutes","stridia","hnospirales","hnospiraceae","minococcus]_torques_group"
